SOURCE,STATION,DATE,SURFCHLA
WEY,25,7/15/1996,
WEY,25,8/14/1996,
WEY,25,9/20/1996,
WEY,25,9/25/1996,
WEY,25,10/15/1996, 
WEY,25,11/12/1996,
WEY,25,12/11/1996,
WEY,25,1/15/1997,
WEY,25,2/12/1997,
WEY,25,3/11/1997,
WEY,25,4/8/1997,
WEY,25,5/8/1997,
WEY,25,6/5/1997,
WEY,25,7/1/1997,
WEY,25,7/30/1997,
WEY,25,8/26/1997,
WEY,25,9/23/1997,
WEY,25,10/21/1997,
WEY,25,11/19/1997,
WEY,25,2/25/1998,
WEY,25,3/25/1998,
WEY,25,4/23/1998,0.7
WEY,25,12/29/1998,
WEY,25,2/23/1999,
WEY,25,3/22/1999,
WEY,25,5/18/1999,
WEY,25,6/15/1999,
WEY,25,12/28/1999,
WEY,30,4/25/1996,5.3
WEY,30,5/21/1996,7.3
WEY,30,6/19/1996,17.5
WEY,30,7/15/1996,2.1
WEY,30,8/14/1996,3.3
WEY,30,9/20/1996,1.2
WEY,30,9/25/1996,2.7
WEY,30,10/15/1996,1.5
WEY,30,11/12/1996,1.8
WEY,30,12/11/1996,2.2
WEY,30,1/15/1997,2.9
WEY,30,2/12/1997,6.1
WEY,30,3/11/1997,4
WEY,30,4/8/1997,21.4
WEY,30,5/8/1997,16.3
WEY,30,6/5/1997,5.5
WEY,30,7/1/1997,24.4
WEY,30,7/30/1997,13.9
WEY,30,8/26/1997,28.2
WEY,30,9/23/1997,108.4
WEY,30,10/21/1997,11.4
WEY,30,11/19/1997,6.2
WEY,30,12/22/1997,11.4
WEY,30,1/26/1998,1.7
WEY,30,2/25/1998,3.3
WEY,30,3/25/1998,1.2
WEY,30,4/23/1998,0.92
WEY,30,5/20/1998,1.26
WEY,30,6/15/1998,5.01
WEY,30,7/13/1998,41.5
WEY,30,8/10/1998,27.7
WEY,30,9/9/1998,1.95
WEY,30,10/6/1998,17.6
WEY,30,11/2/1998,25.1
WEY,30,12/1/1998,8.49
WEY,30,12/29/1998,0.81
WEY,30,1/25/1999,1.03
WEY,30,2/23/1999,0.68
WEY,30,3/22/1999,0.9
WEY,30,4/21/1999,3.18
WEY,30,5/18/1999,3.99
WEY,30,6/15/1999,36.5
WEY,30,7/15/1999,18.07
WEY,30,8/9/1999,42.29
WEY,30,9/7/1999,2.64
WEY,30,10/5/1999,0.61
WEY,30,11/4/1999,0.56
WEY,30,12/2/1999,3
WEY,30,12/28/1999,1.73
WEY,50,4/25/1996,12.8
WEY,50,5/21/1996,45.1
WEY,50,6/19/1996,47.2
WEY,50,7/15/1996,5.5
WEY,50,8/14/1996,4.8
WEY,50,9/20/1996,1.5
WEY,50,9/25/1996,2.3
WEY,50,10/15/1996,1.5
WEY,50,11/12/1996,2.4
WEY,50,12/11/1996,2.2
WEY,50,1/15/1997,2.9
WEY,50,2/12/1997,8.1
WEY,50,3/11/1997,8.5
WEY,50,4/8/1997,30.2
WEY,50,5/8/1997,30.8
WEY,50,6/5/1997,10.9
WEY,50,7/1/1997,26.4
WEY,50,7/30/1997,26.2
WEY,50,8/26/1997,19.1
WEY,50,9/23/1997,41.9
WEY,50,10/21/1997,12.6
WEY,50,11/19/1997,31.7
WEY,50,12/22/1997,46.2
WEY,50,1/26/1998,1.6
WEY,50,2/25/1998,5.1
WEY,50,3/25/1998,1.5
WEY,50,4/23/1998,0.8
WEY,50,5/20/1998,3.52
WEY,50,6/15/1998,37.8
WEY,50,7/13/1998,24.9
WEY,50,8/10/1998,61.3
WEY,50,9/9/1998,8.85
WEY,50,10/6/1998,18
WEY,50,11/2/1998,26.8
WEY,50,12/1/1998,21.3
WEY,50,12/29/1998,2.53
WEY,50,1/25/1999,1.83
WEY,50,2/23/1999,1.24
WEY,50,3/22/1999,2.27
WEY,50,4/21/1999,11.15
WEY,50,5/18/1999,11.61
WEY,50,6/15/1999,13.1
WEY,50,7/15/1999,33.43
WEY,50,8/9/1999,23.73
WEY,50,9/7/1999,2.55
WEY,50,10/5/1999,0.59
WEY,50,11/4/1999,0.68
WEY,50,12/2/1999,3.25
WEY,50,12/28/1999,2.71
WEY,60,6/5/1997,
WEY,60,7/1/1997,
WEY,60,7/30/1997,
WEY,60,8/26/1997,
WEY,60,9/23/1997,
WEY,60,10/21/1997,
WEY,60,11/19/1997,
WEY,60,12/22/1997,
WEY,60,1/26/1998,
WEY,60,2/25/1998,
WEY,60,3/25/1998,
WEY,60,4/23/1998,
WEY,60,5/20/1998,
WEY,60,6/15/1998,
WEY,60,7/13/1998,
WEY,60,8/10/1998,
WEY,60,9/9/1998,
WEY,60,10/6/1998,
WEY,60,11/2/1998,
WEY,60,12/1/1998,
WEY,60,12/29/1998,
WEY,60,1/25/1999,
WEY,60,2/23/1999,
WEY,60,3/22/1999,
WEY,60,4/21/1999,
WEY,60,5/18/1999,
WEY,60,6/15/1999,
WEY,60,7/15/1999,
WEY,60,8/9/1999,
WEY,60,9/7/1999,
WEY,60,10/5/1999,
WEY,60,11/4/1999,
WEY,60,12/2/1999,
WEY,60,12/28/1999,
WEY,70,4/25/1996,36
WEY,70,5/21/1996,14.1
WEY,70,6/19/1996,11.6
WEY,70,7/15/1996,17.1
WEY,70,8/14/1996,10.1
WEY,70,9/20/1996,1.1
WEY,70,9/25/1996,3.1
WEY,70,10/15/1996,2.8
WEY,70,11/12/1996,6.6
WEY,70,12/11/1996,4
WEY,70,1/15/1997,6.2
WEY,70,2/12/1997,15.8
WEY,70,3/11/1997,11.1
WEY,70,4/8/1997,19.2
WEY,70,5/8/1997,39.7
WEY,70,6/5/1997,9.1
WEY,70,7/1/1997,9
WEY,70,7/30/1997,7.3
WEY,70,8/26/1997,8.6
WEY,70,9/23/1997,14.9
WEY,70,10/21/1997,12.2
WEY,70,11/19/1997,12.4
WEY,70,12/22/1997,24.7
WEY,70,1/26/1998,3.7
WEY,70,2/25/1998,8.2
WEY,70,3/25/1998,1.9
WEY,70,4/23/1998,2.04
WEY,70,5/20/1998,14.1
WEY,70,6/15/1998,17.3
WEY,70,7/13/1998,8.03
WEY,70,8/10/1998,16
WEY,70,9/9/1998,22.3
WEY,70,10/6/1998,42.4
WEY,70,11/2/1998,12.7
WEY,70,12/1/1998,65.6
WEY,70,12/29/1998,2.41
WEY,70,1/25/1999,4.34
WEY,70,2/23/1999,8.55
WEY,70,3/22/1999,22.02
WEY,70,4/21/1999,34.1
WEY,70,5/18/1999,15.61
WEY,70,6/15/1999,16.95
WEY,70,7/15/1999,28.79
WEY,70,8/9/1999,11.17
WEY,70,9/7/1999,9.2
WEY,70,10/5/1999,0.9
WEY,70,11/4/1999,5.34
WEY,70,12/2/1999,25.72
WEY,70,12/28/1999,23.8
WEY,90,6/5/1997,
WEY,90,7/1/1997,
WEY,90,7/30/1997,
WEY,90,8/26/1997,
WEY,90,9/23/1997,
WEY,90,10/21/1997,
WEY,90,11/19/1997,
WEY,90,12/22/1997,
WEY,90,1/26/1998,
WEY,90,2/25/1998,
WEY,90,3/25/1998,
WEY,90,4/23/1998,
WEY,90,5/20/1998,
WEY,90,6/15/1998,
WEY,90,7/13/1998,
WEY,90,8/10/1998,
WEY,90,9/9/1998,
WEY,90,10/6/1998,
WEY,90,11/2/1998,
WEY,90,12/1/1998,
WEY,90,12/29/1998,
WEY,90,1/25/1999,
WEY,90,2/23/1999,
WEY,90,3/22/1999,
WEY,90,4/21/1999,
WEY,90,5/18/1999,
WEY,90,6/15/1999,
WEY,90,7/15/1999,
WEY,90,8/9/1999,
WEY,90,9/7/1999,
WEY,90,10/5/1999,
WEY,90,11/4/1999,
WEY,90,12/2/1999,
WEY,90,12/28/1999,
WEY,100,6/5/1997,
WEY,100,7/1/1997,
WEY,100,7/30/1997,
WEY,100,8/26/1997,
WEY,100,9/23/1997,
WEY,100,10/21/1997,
WEY,100,11/19/1997,
WEY,100,12/22/1997,
WEY,100,1/26/1998,
WEY,100,2/25/1998,
WEY,100,3/25/1998,
WEY,100,4/23/1998,
WEY,100,5/20/1998,
WEY,100,6/15/1998,
WEY,100,7/13/1998,
WEY,100,8/10/1998,
WEY,100,9/9/1998,
WEY,100,10/6/1998,
WEY,100,11/2/1998,
WEY,100,12/1/1998,
WEY,100,12/29/1998,
WEY,100,1/25/1999,
WEY,100,2/23/1999,
WEY,100,3/22/1999,
WEY,100,4/21/1999,
WEY,100,5/18/1999,
WEY,100,6/15/1999,
WEY,100,7/15/1999,
WEY,100,8/9/1999,
WEY,100,9/7/1999,
WEY,100,10/5/1999,
WEY,100,11/4/1999,
WEY,100,12/2/1999,
WEY,100,12/28/1999,
WEY,110,6/5/1997,
WEY,110,7/1/1997,
WEY,110,7/30/1997,
WEY,110,8/26/1997,
WEY,110,9/23/1997,
WEY,110,10/21/1997,
WEY,110,11/19/1997,
WEY,110,12/22/1997,
WEY,110,1/26/1998,
WEY,110,2/25/1998,
WEY,110,3/25/1998,
WEY,110,4/23/1998,
WEY,110,5/20/1998,
WEY,110,6/15/1998,
WEY,110,7/13/1998,
WEY,110,8/10/1998,
WEY,110,9/9/1998,
WEY,110,10/6/1998,
WEY,110,11/2/1998,
WEY,110,12/1/1998,
WEY,110,12/29/1998,
WEY,110,1/25/1999,
WEY,110,2/23/1999,
WEY,110,3/22/1999,
WEY,110,4/21/1999,
WEY,110,5/18/1999,
WEY,110,6/15/1999,
WEY,110,7/15/1999,
WEY,110,8/9/1999,
WEY,110,9/7/1999,
WEY,110,10/5/1999,
WEY,110,11/4/1999,
WEY,110,12/2/1999,
WEY,110,12/28/1999,
WEY,120,4/25/1996,14.8
WEY,120,5/21/1996,10.1
WEY,120,6/19/1996,14.2
WEY,120,7/15/1996,22.1
WEY,120,8/14/1996,18.4
WEY,120,9/20/1996,3
WEY,120,9/25/1996,4.6
WEY,120,10/15/1996,11.8
WEY,120,11/12/1996,17
WEY,120,12/11/1996,16.2
WEY,120,1/15/1997,18.7
WEY,120,2/12/1997,22.5
WEY,120,3/11/1997,29
WEY,120,4/8/1997,22.2
WEY,120,5/8/1997,15.2
WEY,120,6/5/1997,10.3
WEY,120,7/1/1997,11.6
WEY,120,7/30/1997,8.9
WEY,120,8/26/1997,11.2
WEY,120,9/23/1997,16.6
WEY,120,10/21/1997,22.8
WEY,120,11/19/1997,7.2
WEY,120,12/22/1997,16.5
WEY,120,1/26/1998,31.2
WEY,120,2/25/1998,5.1
WEY,120,3/25/1998,3
WEY,120,4/23/1998,10.3
WEY,120,5/20/1998,24.5
WEY,120,6/15/1998,11.1
WEY,120,7/13/1998,13
WEY,120,8/10/1998,12.4
WEY,120,9/9/1998,31.6
WEY,120,10/6/1998,23.9
WEY,120,11/2/1998,13.5
WEY,120,12/1/1998,20.1
WEY,120,12/29/1998,12.4
WEY,120,1/25/1999,32.25
WEY,120,2/23/1999,37.61
WEY,120,3/22/1999,47.4
WEY,120,4/21/1999,16.06
WEY,120,5/18/1999,14.14
WEY,120,6/15/1999,15.12
WEY,120,7/15/1999,79.88
WEY,120,8/9/1999,11.28
WEY,120,9/7/1999,11.18
WEY,120,10/5/1999,5.27
WEY,120,11/4/1999,6.22
WEY,120,12/2/1999,25.33
WEY,120,12/28/1999,21.44
WEY,140,11/19/1997,
WEY,140,12/22/1997,18
WEY,140,1/26/1998,78.2
WEY,140,2/25/1998,5.5
WEY,140,3/25/1998,7.6
WEY,140,4/23/1998,17.8
WEY,140,5/20/1998,24.7
WEY,140,6/15/1998,12.1
WEY,140,7/13/1998,16
WEY,140,8/10/1998,9.22
WEY,140,9/9/1998,20.1
WEY,140,10/6/1998,20.7
WEY,140,11/2/1998,8.69
WEY,140,12/1/1998,10.4
WEY,140,12/29/1998,13.1
WEY,140,1/25/1999,34.9
WEY,140,2/23/1999,9.45
WEY,140,3/22/1999,7.07
WEY,140,4/21/1999,8.65
WEY,140,5/18/1999,7.86
WEY,140,6/15/1999,9.67
WEY,140,7/15/1999,45.51
WEY,140,8/9/1999,30.61
WEY,140,9/7/1999,14.12
WEY,140,10/5/1999,3.54
WEY,140,11/4/1999,10.82
WEY,140,12/2/1999,21.83
WEY,140,12/28/1999,30.36
WEY,160,11/19/1997,5.8
WEY,160,12/22/1997,9
WEY,160,1/26/1998,65.4
WEY,160,2/25/1998,5.1
WEY,160,3/25/1998,11.4
WEY,160,4/23/1998,7.44
WEY,160,5/20/1998,16
WEY,160,6/15/1998,7.08
WEY,160,7/13/1998,13.3
WEY,160,8/10/1998,12.2
WEY,160,9/9/1998,19.7
WEY,160,11/2/1998,6.16
WEY,160,12/1/1998,11.4
WEY,160,12/29/1998,10.5
WEY,160,1/25/1999,20.98
WEY,160,2/23/1999,16.84
WEY,160,3/22/1999,5.68
WEY,160,4/21/1999,8.65
WEY,160,5/18/1999,3.99
WEY,160,6/15/1999, 
WEY,160,7/15/1999,5.57
WEY,160,8/9/1999,9.78
WEY,160,9/7/1999,13.49
WEY,160,10/5/1999,7.56
WEY,160,11/4/1999,7.41
WEY,160,12/2/1999,23.57
WEY,160,12/28/1999,22.47
